CO,NOX,CLUSTER
0.005125149673417907,0.28865485878410724,0
0.005135126406657911,0.2857294824743365,0
0.00824061137154644,0.38374554544971007,0
0.008337431032761933,0.45208233604595505,1
0.010655661047439233,0.3551513217382054,0
0.012409071914369943,0.341896707621935,0
0.00846576810125835,0.3465347587894261,0
0.03605483666892859,0.29305887984681656,0
0.048970171335988355,0.3000372320621243,0
0.04799290496634251,0.29964363597680976,0
0.04639436020856913,0.3255571512153608,0
0.04820831170675169,0.33252486569863293,0
0.035748732353610285,0.34752406786873036,0
0.011120939606723059,0.3872028083612573,0
0.014528220752121708,0.37095899154300305,0
0.007403472755135193,0.38359661720121274,0
0.006494456310608461,0.3835327908089995,0
0.014792377439044541,0.4100739322376469,0
0.014937720302836419,0.4015531088771873,0
0.008160344017751862,0.3988936758683048,0
0.02072694650928603,0.35485346524121064,0
0.01595194593425774,0.39397904366789005,0
0.015272167610313827,0.419307483644487,0
0.019723377842916535,0.39561725440136164,0
0.01794366467926218,0.37590553693952444,0
0.022720025717914108,0.3519174511994042,0
0.013918959792669643,0.2958672411041966,0
0.0075009726481625036,0.3114408808042125,0
0.011309137074659498,0.3235785330567523,0
0.01776045557794574,0.3479921280782937,0
0.01478262744974181,0.3575554491782351,0
0.016420172164726108,0.3547045369927131,0
0.019330657343560015,0.35530024998670284,0
0.04131302857428526,0.31337694803467897,0
0.052595806892980726,0.3247699590447317,0
0.05689260450430065,0.32638689431413215,0
0.04954836837603405,0.3022924312536567,0
0.023193920546814302,0.3825966703898729,0
0.026161998685715497,0.40979735120472316,0
0.014710522877689055,0.41021222275410885,0
0.006453642401899353,0.4051273868411255,0
0.01589979482868499,0.42145630551566404,0
0.01579050425091949,0.3980107441093559,0
0.015504580146018467,0.37766076272538684,0
0.021776544194921907,0.38035210893037597,0
0.016855067036415376,0.42219030902611565,0
0.020106575096907598,0.40552098292644023,0
0.012764833151950995,0.38669219722355197,0
0.008703395747520264,0.36556566140098934,0
0.014184023455341567,0.34890697303334917,0
0.015581899828628495,0.33428009148449545,0
0.007700053825088039,0.32762087123025374,0
0.01539460933644115,0.3274719429817562,0
0.018388763028128724,0.34007765544385926,0
0.008803389823857576,0.34029041008456995,0
0.007489181963424318,0.3474283282804106,0
0.01594718431157501,0.36017233125897563,0
0.012465757898688147,0.3725759268124035,0
0.02691705599683399,0.34496037444816763,0
0.049616391557215894,0.33689697356523596,0
0.04082326166977597,0.3346204989096325,0
0.046131337241332664,0.3254614116270411,0
0.05039185582268893,0.29859050050529223,0
0.04687505735558751,0.2750598372426999,0
0.042392329715703884,0.2770171799372374,0
0.045879651470959834,0.28395298122440293,0
0.018131408659324073,0.3448859103239189,0
0.020509952561315943,0.3136428913355672,0
0.02791926419957985,0.3116429977128876,0
0.016280044411491508,0.29935641721185047,0
0.007580786514082535,0.38640497845859256,0
0.012599083333804564,0.3764906122014786,0
0.028306996332316366,0.29805861390351573,0
0.01672604973610714,0.34355619381947766,0
0.021115132129897102,0.3547790011169618,0
0.02235111333197123,0.3029838838359662,0
0.007966477951383602,0.36576777830966434,0
0.011086701272194861,0.3658316047018776,0
0.038564892054538696,0.2976969310143077,0
0.0431904683749042,0.31964257220360626,0
0.045788953896050706,0.3297271421732887,0
0.018018036690687664,0.390106909206957,0
0.028937344477934803,0.36364023190255834,0
0.054368944482454176,0.3451837668209138,0
0.025876301324751747,0.36743790223924266,0
0.013857285441731437,0.3787883623211532,0
0.01903951812810171,0.340811658954311,0
0.016670724215412575,0.2958672411041966,0
0.017066845873828188,0.3064198712834424,0
0.018239565517403206,0.38313919472368485,0
0.008552157541359292,0.3499281953087602,0
0.007783949081878983,0.3138237327801713,0
0.01589730064537499,0.31734482208393167,0
0.009574092466647888,0.32622732833359924,0
0.013879279603646901,0.3219935109834583,0
0.012978652684799264,0.3799372373809904,0
0.014089471233498801,0.371841923301952,0
0.016014300517007765,0.3701611616403383,0
0.01592405642997318,0.3524067868730387,0
0.008128599866533668,0.3475878942609435,0
0.007308013557543336,0.34434338599010683,0
0.009032174456565852,0.3488963353013138,0
0.008470529723941078,0.3498005425243338,0
0.00746287966670067,0.34319451093026965,0
0.024636011987869428,0.321344609329291,0
0.04274605025784948,0.295654486463486,0
0.04796569569386977,0.31961065900749963,0
0.05109476202823467,0.31942981756289557,0
0.025014674363115035,0.3615020477634169,0
0.012205682602636225,0.41136109781394614,0
0.010909841001122062,0.44749747353864144,0
0.03172629490639048,0.47133663103026446,1
0.0458206980472689,0.4016913993936493,0
0.043376398403467915,0.5062283921068028,1
0.015821794914263138,0.4368065528429339,0
0.015624754432773058,0.3502047763416839,0
0.01351739627975948,0.3088346364555077,0
0.008747157327413917,0.3079623424285942,0
0.002287449298448578,0.347417690548375,0
0.04183680706938547,0.30001595659805336,0
0.0497138914502432,0.2898888357002287,0
0.04439447868182287,0.31354715174724745,0
0.01758495577049658,0.3633742886016701,0
0.015954666861505012,0.3517259720227647,0
0.016552590624093436,0.36682091378118187,0
0.017407415267611963,0.3577362906228392,0
0.0164160907738552,0.35125791181320143,0
0.01629024788866878,0.3538109675017286,0
0.01822278646604502,0.36033189723950854,0
0.028835309706162035,0.3480027658103292,0
0.017289508420230096,0.3514600287218764,0
0.018825698595253446,0.36036381043561516,0
0.015378737260832054,0.3659805329503749,0
0.016697480000010766,0.3970214350300515,0
0.020886120753251552,0.41781820115951285,0
0.016340131554868804,0.4377426732620606,0
0.015102336401296483,0.43355140684006166,0
0.018214170196428653,0.4394978990479229,0
0.03527483752471009,0.4738471357906494,1
0.04327663107106788,0.4651773841816924,1
0.013229431479423,0.31065368863358334,0
0.002364768981058609,0.2990904739109622,0
0.041603260813994465,0.329673953513111,0
0.046786627220051114,0.3256635285357161,0
0.05224435379020786,0.32700388277219294,0
0.04744871951688774,0.3254720493590767,0
0.04457360639226839,0.33567363438114994,0
0.049503019588579486,0.3503324291261103,0
0.049620926435961346,0.36053401414818353,0
0.049181043197652076,0.369916493803521,0
0.04823552097922442,0.37422477527791065,0
0.050142437491688834,0.378245837987341,0
0.04789087019456974,0.3639912770597309,0
0.04799290496634251,0.3518855380032976,0
0.046233372013105435,0.3311951491941917,0
0.007769437469893521,0.4173395032179139,0
0.0036569826795764047,0.44328493165257177,0
0.01584582977161406,0.44893356736343815,0
0.027957810668916228,0.44615711930216484,0
0.030263796510980795,0.4339769161214829,0
0.023339036666668908,0.3075581086112441,0
0.011379654439151345,0.29466517738418163,0
0.007328193767960616,0.3294292856762938,0
0.018739309155152498,0.3570022871123877,0
0.017189741087830054,0.3519706398595819,0
0.011776456329378777,0.4377958619222382,0
0.01648230000353886,0.4326684750811127,0
0.01636144548497245,0.4008297430987714,0
0.01746818264280108,0.38170310089888837,0
0.015623847457023967,0.3852561033987554,0
0.008447855330213796,0.35648103824264665,0
0.011727933126802394,0.35761927557044837,0
0.010315771885467277,0.38063932769533537,0
0.007967611671069966,0.3781713738630924,0
0.0077664897987089745,0.3712674857720334,0
0.014782173961867266,0.3643210467528323,0
0.030692342552426425,0.32847188979309616,0
0.045253838204086856,0.3266953885431626,0
0.046841045764996585,0.304526354981118,0
0.017558199985898387,0.3613743949789905,0
0.009058250009352224,0.41785011435561936,0
0.02080449293583334,0.42337109728205935,0
0.017522601187746553,0.39941492473804585,0
0.022628647911193164,0.3625126323067922,0
0.0242800240063511,0.36028934631136633,0
0.01038039390759003,0.32724855060901015,0
0.029270658065725846,0.3480346790064358,0
0.027513392551861502,0.3488537843731716,0
0.016789084550668985,0.3510238817084197,0
0.016851212389481736,0.3443965746502845,0
0.013966349275559663,0.3724482740279772,0
0.003914110304443781,0.36404446571990845,0
0.0025250769447104924,0.34671560023403014,0
0.019916336933535703,0.3347481516940589,0
0.032039201539826964,0.3140577628849529,0
0.013741646033722299,0.3752672730173926,0
0.016922636729722676,0.39900005318866016,0
0.03970541405902098,0.35111962129673946,0
0.04606558149952355,0.3632147226211372,0
0.03599361580586493,0.3588000638263922,0
0.046110930286978116,0.3575554491782351,0
0.028678856389443792,0.36715068347428326,0
0.007730891000557143,0.3812882293495027,0
0.005455742333961677,0.4118185202914738,0
0.010103766304117192,0.417541620126589,0
0.01299611196796927,0.39862773256741657,0
0.015778033334369484,0.4100207435774692,0
0.011457654353573194,0.45534811978086265,1
0.008176669581235503,0.43470028189989884,0
0.016460986073435217,0.43114727940003195,0
0.014086977050188802,0.4252327003882771,0
0.005799939630741817,0.42259454284346576,0
0.005817625657849095,0.4096909738843679,0
0.03604349947206495,0.2730173926918781,0
0.03383274608365496,0.28832508909100574,0
0.016204538680379656,0.36589543109409073,0
0.017187927136331875,0.3712993989681399,0
0.008846017684064865,0.392372746130525,0
0.07946269602043705,0.36339556406574125,0
0.09758180404790799,0.40860592521674377,0
0.10633185258726607,0.48167650656879957,1
0.10437505240860166,0.504505079517047,1
0.09867924470430846,0.49378224562523276,1
0.10323226296474666,0.5154193925855007,1
0.10674225911372989,0.5346524121057391,1
0.09259116998853326,0.481463751928089,1
0.0745287479453805,0.4293707781500984,0
0.07594589755333563,0.455411946173076,1
0.07098247276643362,0.461635019413861,1
0.05587679166531842,0.40632945056114045,0
0.05613074487506398,0.4114568374022659,0
0.06040940297140207,0.42337109728205935,0
0.05953643881290172,0.38968139992553585,0
0.06110323941945689,0.3817350140949949,0
0.05648900029595503,0.39009627147492154,0
0.05308784123686275,0.38282006276261893,0
0.057627254861064584,0.38276687410244137,0
0.06242288913438471,0.38014999202170097,0
0.06493067708062207,0.3881602042444551,0
0.07255154081236152,0.49185681612680177,1
0.02879449579745293,0.4541779692569543,1
0.18216409496878763,0.7221743524280623,2
0.17368840659352966,0.6321578639434073,2
0.17025777082259191,0.6426360299984044,2
0.15263523201774842,0.656316153396096,2
0.1382936779852426,0.6231477049093133,2
0.1805224688629324,0.6658262858358599,2
0.07376235343739837,0.4971224934843891,1
0.025091767301787797,0.49803733843944464,1
0.02247718296109492,0.5208339981915856,1
0.02046959214048138,0.534471570661135,1
0.016794526405163532,0.5127599595766182,1
0.02297171148828694,0.5109409073985427,1
0.02759275292990699,0.42128610180309556,0
0.017713519582930267,0.353598212861018,0
0.020692934918695106,0.3586404978458593,0
0.020970016010042496,0.3747672996117227,0
0.0224814910959031,0.374692835487474,0
0.02246108414154855,0.4596244880591457,1
0.017209921298247336,0.4568905909260146,1
0.015523173148874839,0.46601776501249936,1
0.016678886997154394,0.45829477155470444,1
0.024608802715396692,0.4325195468326152,0
0.02619827771567915,0.44969948406999627,0
0.02533665075404244,0.45740120206372004,1
0.02609851038327911,0.4425402904100846,0
0.04778883542279697,0.39275570448380404,0
0.08409734209829346,0.4455933195042817,0
0.0968652932061259,0.47485772033402474,1
0.12566177323977387,0.5630551566406041,1
0.10271528678776463,0.5456731024945483,1
0.02501920924186049,0.49346311366416684,1
0.024738046759642196,0.513015265145471,1
0.02524368573976058,0.5247274081165896,1
0.023055606745077884,0.5131641933939683,1
0.02353403645272353,0.4973139726610287,1
0.024626942230378517,0.40909526089037807,0
0.021170230906654392,0.46237966065634817,1
0.018229588784163205,0.44034891761076533,0
0.016591817325241634,0.4897079942556247,1
0.0222688052827412,0.49346311366416684,1
0.017186566672708237,0.5118770278176693,1
0.017886071719194884,0.5105366735811925,1
0.020531946723231408,0.4681559491516408,1
0.018655413898361558,0.45391202595606617,1
0.020086168142553044,0.4319876602308387,0
0.02024897028951493,0.42177543747672996,0
0.020651667522111453,0.4375405563533855,0
0.017300845617093736,0.43813626934737515,0
0.016256009554140586,0.4368384660390404,0
0.045981686242732606,0.4077655443859368,0
0.13133944142908527,0.5461730759002181,1
0.10086732369899115,0.4746768788894208,1
0.10119836984740946,0.4514440721238232,0
0.08177094930187434,0.4569331418541567,1
0.024522640019233023,0.43429604808254885,0
0.020546911823091416,0.4366044359342589,0
0.016438991911519752,0.4724961438221371,1
0.016093207407178702,0.4996117227807032,1
0.019208895849244508,0.48364448699537266,1
0.015052679479033737,0.45996489548428265,1
0.0147760518755609,0.45028455933195033,1
0.014321883769203443,0.4620392532312111,1
0.01657549176175799,0.4830062230732408,1
0.01722375267842098,0.48275091750438803,1
0.017973141391107648,0.468741024413595,1
0.016350788519920625,0.4432636561885006,0
0.016982723873099972,0.44766767725121004,0
0.02299438588201422,0.42414765172065316,0
0.016974787835295425,0.4192223817882027,0
0.022149991459610243,0.4274347109196319,0
0.01835180376635325,0.41074410935588523,0
0.015025696950498272,0.414552417424605,0
0.0165720906026989,0.4128610180309559,0
0.01760354877335295,0.4114568374022659,0
0.01638117220751518,0.4067549598425615,0
0.016439898887268843,0.4066273070581351,0
0.03288495642585459,0.3856603372161055,0
0.034406408244955194,0.3995106643263656,0
0.01653195692580161,0.42493484389128233,0
0.019251523709451795,0.42217967129408007,0
0.007833832748079002,0.4234774746024147,0
0.009598127323998805,0.45199723418967075,1
0.013367972025096693,0.4558587309185681,1
0.015654004400681255,0.4194351364289134,0
0.01337908247802306,0.41858411786607086,0
0.013966576019496935,0.3939471304717834,0
0.013838919182812336,0.4674006701771183,1
0.01580274842353222,0.45048667624062544,1
0.013883134250580537,0.43355140684006166,0
0.009142598754017713,0.42627519812775916,0
0.03413431552022782,0.29952662092441884,0
0.016426974482844296,0.38093718419233025,0
0.00622893916006199,0.3774267326206052,0
0.007901629185323574,0.38057550130312223,0
0.007259943842841497,0.3963193447157066,0
0.06548393228756776,0.3732780171267486,0
0.0987472678854903,0.4420403170044147,0
0.09790604787820813,0.4252858890484549,0
0.0881787329692042,0.43100898888357,0
0.08115193835311955,0.40424445508217655,0
0.0322591431589816,0.3621403116855486,0
0.020286836527039488,0.39377692675921494,0
0.007140223043961449,0.4256050210095208,0
0.002723477889824209,0.4401574384341258,0
0.004922440593496008,0.43175363012605716,0
0.015042249257919188,0.4240944630604754,0
0.01790647867354944,0.4266262432849317,0
0.019487337404215526,0.424785915642785,0
0.015529748723055748,0.40787192170629216,0
0.026044091838333637,0.3282059464922079,0
0.017128746968703666,0.46185841178660714,1
0.009031720968691304,0.41409499494707724,0
0.013294960477294846,0.32242965799691503,0
0.02332089715168708,0.33955640657411845,0
0.006267712373335642,0.34633264188075097,0
0.01610250390860689,0.30071804691239823,0
0.012081880412885264,0.36290622839210684,0
0.0063568227406838596,0.3696611882346683,0
0.02675153292262483,0.6047125152917399,1
0.06702805850039566,0.304505079517047,0
0.0715447977308702,0.3021647784692304,0
0.07490514288125338,0.31235572575926807,0
0.09317163446795167,0.3371735545981597,0
0.0949674464511524,0.3830860060635073,0
0.08051705532875565,0.32188713366310295,0
0.04824912561546079,0.3405989043136003,0
0.008924471086361262,0.3879900005318866,0
0.005463905115703499,0.3687250678155417,0
0.005367538942362551,0.38505398649008027,0
0.008660994631250245,0.397351204723153,0
0.006903275629511353,0.41499920217009734,0
0.009023331443012211,0.3912451465347587,0
0.008090733629009104,0.3900005318866018,0
0.0075689958293443495,0.40214882187117706,0
0.006785368782129488,0.3916387426200735,0
0.007806850219543537,0.4085208233604596,0
0.04699976652108756,0.27621935003457265,0
0.02407368702343284,0.34907717674591776,0
0.009104732516493153,0.35488537843731716,0
0.007714111949198954,0.3418328812297218,0
0.008191181193220966,0.34976862932822717,0
0.025878568764124477,0.3473857773522686,0
0.00855261102923384,0.3832455720440402,0
0.011429991593225912,0.37668209137811814,0
0.031814725041926874,0.3517153342907292,0
0.022699618763559557,0.3751821711611084,0
0.030692342552426425,0.3661507366629435,0
0.04689999918868752,0.34221583958300095,0
0.04646011595037825,0.30313281208446363,0
0.03780756730404748,0.29555874687516615,0
0.039675937347175505,0.2716983139194724,0
0.04963226363282498,0.2634327961278655,0
0.011805706297286972,0.36568267645338015,0
0.01604377722885323,0.3587575128982501,0
0.02953141359358959,0.29375033242912607,0
0.008547169174739291,0.3723312589755865,0
0.012388211472140843,0.4073719483006223,0
0.024189326431441976,0.29560129780330835,0
0.03592786006405581,0.2718259667038987,0
0.03731099808142001,0.26943247699590445,0
0.03748105603437462,0.2795064092335514,0
0.0363450689086378,0.2944417850114355,0
0.016252381651144225,0.3736397000159566,0
0.024277756566978375,0.3024945481623318,0
0.00945278446020693,0.3807031540875486,0
0.0329665842432728,0.34474761980745705,0
0.03921564715451169,0.3348013403542365,0
0.040766575685457766,0.3196212967395351,0
0.046405697405432766,0.32532312111057915,0
0.04684331320436932,0.3271102600925483,0
0.046525871692187366,0.3283229615445986,0
0.045215291734750473,0.3290250518589437,0
0.015687789247334903,0.39217062922184986,0
0.014672429896227222,0.3938833040795702,0
0.013212879172002086,0.3821286101803095,0
0.012593641479310016,0.40248922929631403,0
0.005477056264065323,0.4108504866762406,0
0.012489112524227247,0.40420190415403434,0
0.015885056472762258,0.41164831657890544,0
0.008035181364377265,0.41344609329290993,0
0.012892036500761046,0.3996915057709697,0
0.009454825155642384,0.39928727195361946,0
0.010402388069505495,0.39741503111536614,0
0.026069033671433643,0.416318280942503,0
0.03765564886607469,0.31245146534758794,0
0.017180444586401868,0.35150257965001863,0
0.012722432035680978,0.37533109940960585,0
0.008180524228169141,0.3874049252699324,0
0.021052777547147076,0.3667358119248977,0
0.04678435978067838,0.3487686825168874,0
0.04323581716235877,0.35542790277112923,0
0.04281180599965859,0.3586617733099303,0
0.04956650789101587,0.35264081697782035,0
0.04749860318308777,0.37691612148289977,0
0.05080452978852546,0.37475666187968715,0
0.054375746800572354,0.36641667996383176,0
0.05108342483137102,0.3331950428168714,0
0.029202634884544002,0.3772671666400723,0
0.01607257370888688,0.4381894580075527,0
0.008847604891625775,0.4369661188234668,0
0.015697312492700365,0.412563161533961,0
0.01818582720426955,0.42394553481197805,0
0.00906663953503132,0.3970639859581937,0
0.008933087355977629,0.3940747832562098,0
0.016116335288780533,0.40268070847295345,0
0.02162122459789003,0.468581458433062,1
0.032218329250272494,0.5782883889154832,1
0.08341937772584773,0.45389075049199523,1
0.019790947536223836,0.510866443274294,1
0.012734676208293709,0.35501303122174355,0
0.017749345125019373,0.3470666453912027,0
0.005493608571486237,0.3270145205042285,0
0.022706421081677742,0.2869421839263868,0
0.04059878517187588,0.31129195255571507,0
0.007970786086191783,0.3941917983086006,0
0.007283298468380598,0.3931705760331897,0
0.03663076626960155,0.35022605180575506,0
0.04051262247571221,0.3528322961544599,0
0.039104542625248005,0.3698313919472369,0
0.04769587040851511,0.37659698952183385,0
0.03466262889407348,0.37869262273283333,0
0.022062695043760207,0.4197968193181213,0
0.022881013913377813,0.4004999734056699,0
0.009870220048726189,0.3437476729961172,0
0.008380739124781041,0.37051220679751073,0
0.010412591546682773,0.3553640763789161,0
0.007230013643121484,0.43395564065741177,0
0.0051519054580161,0.4576671453646082,1
0.009645290062951553,0.4690388809105899,1
0.004739004748242297,0.4527099622360513,1
0.005296114602121613,0.43097707568746335,0
0.013956826030194205,0.3985851816392745,0
0.010464969396192793,0.37873517366097553,0
0.018320739846946876,0.3793947130471783,0
0.018837035792117086,0.3777245891176002,0
0.006955426735084102,0.3785011435561939,0
0.007076961485462332,0.37905430562204145,0
0.013219228002245724,0.38117121429711176,0
0.035658034778701164,0.33337588426147546,0
0.04036070403773942,0.33910962182862614,0
0.04061238980811225,0.3515451305781607,0
0.03922925179074806,0.3547045369927131,0
0.03890954283919338,0.3547364501888197,0
0.04204541149167647,0.36032125950747296,0
0.043224479965495125,0.3550449444178502,0
0.021969730029478354,0.4296473591830221,0
0.008228820686808252,0.48916546992181265,1
0.016858921683349015,0.4638689431413223,1
0.026962404784288553,0.38214988564438057,0
0.0273365322807887,0.472432317429924,1
0.008607483062053861,0.45273123770012236,1
0.014074279389701525,0.34244986968778257,0
0.0060450498269337335,0.3273974788575075,0
0.01802892039967676,0.37553321631828096,0
0.01613175387651508,0.4415403435987446,0
0.018706658028185216,0.43789160151055795,0
0.013461163783315824,0.39131961065900756,0
0.01673239856635078,0.33400351045157173,0
0.019180552857085406,0.344364661454178,0
0.010069074481714452,0.3800861656294877,0
0.008200250950711878,0.3746077336311898,0
0.01114452097619943,0.38955374714110946,0
0.02330955995482344,0.3854156693792884,0
0.04603383734830536,0.35577894792830167,0
0.04808586998062437,0.37389500558480937,0
0.05426464227130868,0.37983086006063516,0
0.047280929003305855,0.37758629860113824,0
0.04757342868238779,0.37815009839902136,0
0.0376080326392474,0.3848731450454763,0
0.011124567509719425,0.48114461996702307,1
0.006290160023125651,0.4745385883729588,1
0.028170949969952674,0.40248922929631403,0
0.06621631520495896,0.382458379873411,0
0.053740863776208465,0.3868411254720494,0
0.010794201593112925,0.3785543322163716,0
0.009370929898851441,0.425690122865805,0
0.008111594071238206,0.4206159246848571,0
0.011958985198883396,0.44676347002819006,0
0.017871786851146695,0.45171001542471134,1
0.016563020845207985,0.427679378756449,0
0.018940431027513492,0.40399978724535934,0
0.018040030852603126,0.406946439019201,0
0.016254875834454223,0.3832881229721824,0
0.013938686515212378,0.3891707887878304,0
0.011516154289389582,0.3827243231742993,0
0.007229106667372394,0.38477740545715655,0
0.009066186047156774,0.3610871762140311,0
0.011791421429238783,0.3639806393276953,0
0.07173979751692483,0.32454656667198545,0
0.07256741288797063,0.3039200042550928,0
0.015131359625267406,0.36976756555502366,0
0.008485041335926537,0.3857348013403543,0
0.0061366543775919526,0.3929046327323015,0
0.009535319253374235,0.3914579011754693,0
0.016814026383768995,0.3869687782564757,0
0.024325372793805665,0.41674379022392427,0
0.01550163247483392,0.39675549172916336,0
0.005365271502989822,0.39081963725333757,0
0.004015011356530185,0.4151800436147013,0
0.006582886446144859,0.4062549864368916,0
0.006509194666531194,0.40591457901175476,0
0.013973151593677846,0.39593638636242756,0
0.009850946814057997,0.38227753842880696,0
0.016507695324513415,0.35676825700760606,0
0.01776340324913029,0.3540875485346524,0
0.02056505133807324,0.3386734748151694,0
0.04660976694897831,0.28774001382905157,0
0.05206069120101688,0.3003563640231902,0
0.04671406916012381,0.29498430934524755,0
0.04570732607863249,0.29544173182277544,0
0.05009482126486154,0.29825009308015527,0
0.01553791150479757,0.3495984256156587,0
0.008397971664013775,0.3442689218658582,0
0.017684269615022077,0.3428966544332748,0
0.043541921477677076,0.2799957449071858,0
0.03967366990780278,0.29106962395617253,0
0.026932928072443085,0.3452582309451625,0
0.024123570689632858,0.3755864049784585,0
0.046228837134359976,0.3172809956917185,0
0.04703604555105122,0.26706026275198125,0
0.03278065421470908,0.2645072070634541,0
0.017251868926642808,0.3037178873464178,0
0.0015214175807660869,0.3865645444391256,0
0.0321707130234452,0.42941332907824037,0
0.07042695012011521,0.3243125365672038,0
0.044827559602013956,0.34671560023403014,0
0.026801416588824848,0.2791447263443434,0
0.03200745738860877,0.28848465507153864,0
0.03656727796716516,0.2966118823466837,0
0.041521632996576255,0.2955481091431307,0
0.04788633531582428,0.29539918089463324,0
0.04228802750455838,0.2965480559544704,0
0.04069855250427592,0.274198180947822,0
0.017439839650641976,0.34151374926865585,0
0.007171060219430552,0.33967342162650926,0
0.005100888072129716,0.305228445295463,0
0.00947772629330694,0.3075687463432797,0
0.017446868712697433,0.32736556566140096,0
0.025722115447406234,0.34342854103505127,0
0.02512351145300599,0.3441838200095739,0
0.006902822141636807,0.32409978192649325,0
0.0026266582286087153,0.30471783415775755,0
0.0022530068943768366,0.3028562310515398,0
0.010070661689275362,0.32965267804903986,0
0.00607611374634011,0.3785330567523004,0
0.009004284952281293,0.3805542258390511,0
0.01578052751767949,0.3824158289452688,0
0.01756545579189112,0.3275038561778628,0
0.017176363195530963,0.34765172065315675,0
0.008738994545672094,0.34711983405138025,0
0.007029345258635041,0.3161427583639167,0
0.012318374339460815,0.32798255411946164,0
0.020837144062800624,0.28095314079038347,0
0.03736768406573821,0.26001808414446037,0
0.038637450114465996,0.2752513164193394,0
0.0394582631673936,0.26902824317855434,0
0.03817715992180217,0.27519812775916175,0
0.02782629918529799,0.3125046540077655,0
0.006073166075155564,0.370937716078932,0
0.0077637688714617,0.31310036700175525,0
0.007365379773673358,0.32320621243550873,0
0.011681223875724194,0.3170788787830434,0
0.021502637518696348,0.3480346790064358,0
0.02452717489797848,0.34999202170097343,0
0.007395536717330643,0.32479123450880265,0
0.006945223257906825,0.31997234189670754,0
0.002804198731493332,0.31187702781766924,0
0.014678098494659042,0.31764267858092654,0
0.006464072623013903,0.3534705600765917,0
0.0062019566315265244,0.3989362267964469,0
0.02313043224437791,0.32708898462847713,0
0.02398298944852371,0.3343439178767087,0
0.018013955299816753,0.3924791234508802,0
0.005271853000833422,0.3887665549704803,0
0.00645976448820572,0.3194510930269666,0
0.00771864682794441,0.3678634115206638,0
0.00887526765197306,0.38289452688686765,0
0.008388901906522863,0.3663103026434764,0
0.007946070997029047,0.35431094090739845,0
0.008072140626152734,0.35438540503164717,0
0.007238403168800579,0.29731397266102866,0
0.010218045248502694,0.33899260677623533,0
0.01585875417603861,0.28864422105207166,0
0.00556208524054263,0.29560129780330835,0
0.019730406904971992,0.34283282804106163,0
0.026270835775606453,0.3498324557204404,0
0.009267534663455035,0.3200255305568852,0
0.0021896773126965385,0.3265677357587362,0
0.008445361146903795,0.39847880431891913,0
0.006074073050904655,0.4033296101271209,0
0.00809821617893911,0.40378703260464865,0
0.009696080704900665,0.3819477687357056,0
0.008148553333013673,0.33595021541407377,0
0.01151048569095776,0.4226583692356789,0
0.014904388944057314,0.3523429604808255,0
0.012858931885919215,0.34021594596032123,0
0.01622154447567512,0.34457741609488857,0
0.011867153904287905,0.34003510451571717,0
0.0065695085538457635,0.34523695548109135,0
0.0071155079547987115,0.3432902505185894,0
0.007802542084735352,0.36405510345194403,0
0.00524917860710614,0.3422690282431785,0
0.00602305566501827,0.34270517525663524,0
0.01678454967192353,0.30823892346151804,0
0.005402457508702565,0.3067921919046859,0
0.007466961057571581,0.31468538907504917,0
0.014829109956882736,0.3304079570235626,0
0.020422202657591364,0.33659911706824097,0
0.025071360347433243,0.34381149938833044,0
0.017679507992339347,0.32871655762991336,0
0.01033436488832365,0.32642944524227435,0
0.00718375787991783,0.31105792245093344,0
0.01526287110888564,0.319217062922185,0
0.016529462742491608,0.3099409605872029,0
0.014501691711460788,0.2994202436040636,0
0.01858875118080335,0.37593745013563107,0
0.015389620969821147,0.37226743258337325,0
0.016514951130506147,0.3448539971278124,0
0.013809442470966871,0.3698313919472369,0
0.006589688764263044,0.28733578001170157,0
0.039002507853475234,0.2627519812775916,0
0.046804766735032935,0.2638902186053933,0
0.04077564544294868,0.26383702994521563,0
0.03988454176946651,0.26914525823094515,0
0.05011522821921609,0.2766980479761715,0
0.04372558406686806,0.2645497579915961,0
0.01344007659714945,0.2887825115685335,0
0.010920724710111159,0.2889208020849955,0
0.0057362245843681535,0.2822934950268603,0
0.004892056905901449,0.2991011116429977,0
0.006704874684397637,0.2854741769054838,0
0.014803487891970911,0.33919472368491044,0
0.008536058721812923,0.3568639965959257,0
0.004578016552778595,0.47199617041646724,1
0.012692728579898237,0.42889208020849956,0
0.01043254501316278,0.4271262166906016,0
0.012577315915826373,0.4341045689059093,0
0.016297730438598786,0.42603053029094184,0
0.01629160835229242,0.4099781926493271,0
0.01753031048161383,0.39717036327854904,0
0.007365153029736085,0.40236157651188764,0
0.007539972605373428,0.3237806499654273,0
0.007169926499744188,0.3271315355566192,0
0.015058801565340105,0.3262805169937769,0
0.04578668645667797,0.32675921493537574,0
0.0475258124555605,0.3432476995904473,0
0.045335466021505066,0.3430136694856656,0
0.04171663278263088,0.3385990106909207,0
0.01887014040695892,0.4478910696239562,0
0.009993115262728058,0.45420988245306104,1
0.007832925772329911,0.3648422956225732,0
0.019668732554033782,0.33876921440348917,0
0.01698657852003361,0.36522525397585237,0
0.018666751095225198,0.35991702569012285,0
0.03651966174033787,0.3074730067549598,0
0.02889199569048024,0.2805701824371044,0
0.03617274351631045,0.27265570980267007,0
0.04766866113604237,0.3093239721291421,0
0.0317761785725905,0.2952608903781714,0
